                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.01272,                0.85648,                 1.1588,                 0.9589,                0.95567,                0.98831,                0.80992,                0.01041,                0.63761,                 1.1418,             0.00073348,             0.00073348,             0.00073348
                     37,                0.01266,                0.85191,                 1.1571,                0.96073,                0.95525,                0.98891,                0.81275,                0.01041,                0.63321,                 1.1423,             0.00070681,             0.00070681,             0.00070681
                     38,                0.01266,                0.84789,                 1.1573,                0.96102,                0.95406,                0.98882,                0.81262,                0.01036,                0.63141,                 1.1411,             0.00068014,             0.00068014,             0.00068014
                     39,                0.01261,                0.84312,                 1.1555,                0.96115,                0.95508,                 0.9888,                0.81192,                0.01036,                0.62978,                 1.1413,             0.00065346,             0.00065346,             0.00065346
                     40,                0.01261,                0.84682,                 1.1544,                0.96049,                0.95586,                0.98875,                0.81182,                0.01038,                0.63106,                 1.1406,             0.00062679,             0.00062679,             0.00062679
                     41,                0.01096,                0.68242,                 1.1235,                0.96018,                0.95554,                0.98892,                0.81395,                0.01032,                0.62867,                 1.1405,             0.00060012,             0.00060012,             0.00060012
                     42,                 0.0108,                0.66687,                 1.1211,                0.96263,                0.95409,                0.98909,                0.81643,                0.01022,                0.62324,                  1.139,             0.00057345,             0.00057345,             0.00057345
                     43,                0.01071,                0.66057,                 1.1196,                0.96221,                0.95457,                0.98887,                0.81623,                 0.0102,                0.61875,                 1.1374,             0.00054678,             0.00054678,             0.00054678
                     44,                0.01067,                0.65857,                  1.118,                0.96099,                0.95666,                0.98915,                0.81716,                0.01015,                0.61584,                 1.1352,              0.0005201,              0.0005201,              0.0005201
                     45,                0.01063,                0.65314,                 1.1175,                0.96412,                0.95414,                0.98926,                0.81875,                0.01012,                0.61224,                 1.1368,             0.00049343,             0.00049343,             0.00049343
                     46,                0.01057,                0.64939,                 1.1169,                0.96207,                0.95777,                0.98956,                0.82059,                0.01006,                0.60722,                 1.1347,             0.00046676,             0.00046676,             0.00046676
                     47,                0.01051,                0.64539,                 1.1148,                0.96437,                0.95541,                0.98958,                0.82051,                0.01004,                0.60808,                  1.135,             0.00044009,             0.00044009,             0.00044009
                     48,                0.01049,                0.64381,                 1.1149,                0.96408,                0.95465,                0.98934,                0.82005,                0.01008,                 0.6068,                 1.1346,             0.00041342,             0.00041342,             0.00041342
                     49,                0.01045,                0.63724,                 1.1143,                0.96361,                0.95606,                 0.9896,                0.81918,                0.01008,                0.60584,                 1.1342,             0.00038674,             0.00038674,             0.00038674
                     50,                0.01042,                0.63681,                 1.1144,                0.96442,                0.95694,                0.98964,                0.82021,                0.01009,                0.60606,                 1.1353,             0.00036007,             0.00036007,             0.00036007
